Final_Rank,Feature,Mean_SHAP,Posterior_Mean,Posterior_SD,HDI_95_Lower,HDI_95_Upper,Bayesian_Stability,Gene,GeneID,PathwayID,Pathway,Source
15,CRISPR_E2F4 (1874),0.0001070312729504,0.00010671357,1.1802511e-05,8.431526e-05,0.00012958843,9.041598677530192,E2F4,16881.0,1627.0,TP53 Regulates Transcription Of Genes Involved In G2 Cell Cycle Arrest R-HSA-6804114,Reactome
15,CRISPR_E2F4 (1874),0.0001070312729504,0.00010671357,1.1802511e-05,8.431526e-05,0.00012958843,9.041598677530192,E2F4,16881.0,1673.0,Transcription Of E2F Targets Under Negative Control By DREAM Complex R-HSA-1362277,Reactome
15,CRISPR_E2F4 (1874),0.0001070312729504,0.00010671357,1.1802511e-05,8.431526e-05,0.00012958843,9.041598677530192,E2F4,16881.0,1674.0,Transcription Of E2F Targets Under Negative Control By P107 (RBL1) And P130 (RBL2) In Complex With HDAC1 R-HSA-1362300,Reactome
15,CRISPR_E2F4 (1874),0.0001070312729504,0.00010671357,1.1802511e-05,8.431526e-05,0.00012958843,9.041598677530192,E2F4,16881.0,1679.0,Transcriptional Regulation By TP53 R-HSA-3700989,Reactome
15,CRISPR_E2F4 (1874),0.0001070312729504,0.00010671357,1.1802511e-05,8.431526e-05,0.00012958843,9.041598677530192,E2F4,16881.0,1682.0,Transcriptional Activity Of SMAD2/SMAD3:SMAD4 Heterotrimer R-HSA-2173793,Reactome
15,CRISPR_E2F4 (1874),0.0001070312729504,0.00010671357,1.1802511e-05,8.431526e-05,0.00012958843,9.041598677530192,E2F4,16881.0,1863.0,Cell cycle,KEGG
15,CRISPR_E2F4 (1874),0.0001070312729504,0.00010671357,1.1802511e-05,8.431526e-05,0.00012958843,9.041598677530192,E2F4,16881.0,1864.0,Cellular senescence,KEGG
15,CRISPR_E2F4 (1874),0.0001070312729504,0.00010671357,1.1802511e-05,8.431526e-05,0.00012958843,9.041598677530192,E2F4,16881.0,2084.0,TGF-beta signaling pathway,KEGG
16,EXP_PRPF3 (9129),0.0001048730334559,0.00010507629,8.367287e-06,8.893302e-05,0.000121483485,12.557988079548853,PRPF3,4618.0,866.0,Metabolism Of RNA R-HSA-8953854,Reactome
16,EXP_PRPF3 (9129),0.0001048730334559,0.00010507629,8.367287e-06,8.893302e-05,0.000121483485,12.557988079548853,PRPF3,4618.0,1156.0,Processing Of Capped Intron-Containing Pre-mRNA R-HSA-72203,Reactome
16,EXP_PRPF3 (9129),0.0001048730334559,0.00010507629,8.367287e-06,8.893302e-05,0.000121483485,12.557988079548853,PRPF3,4618.0,1787.0,mRNA Splicing - Major Pathway R-HSA-72163,Reactome
16,EXP_PRPF3 (9129),0.0001048730334559,0.00010507629,8.367287e-06,8.893302e-05,0.000121483485,12.557988079548853,PRPF3,4618.0,1789.0,mRNA Splicing R-HSA-72172,Reactome
16,EXP_PRPF3 (9129),0.0001048730334559,0.00010507629,8.367287e-06,8.893302e-05,0.000121483485,12.557988079548853,PRPF3,4618.0,2073.0,Spliceosome,KEGG
17,EXP_NDUFA5 (4698),0.0001038448433291,0.000103555896,1.100801e-05,8.237206e-05,0.00012553167,9.407322236210735,NDUFA5,5910.0,288.0,Complex I Biogenesis R-HSA-6799198,Reactome
17,EXP_NDUFA5 (4698),0.0001038448433291,0.000103555896,1.100801e-05,8.237206e-05,0.00012553167,9.407322236210735,NDUFA5,5910.0,1196.0,RHO GTPase Cycle R-HSA-9012999,Reactome
17,EXP_NDUFA5 (4698),0.0001038448433291,0.000103555896,1.100801e-05,8.237206e-05,0.00012553167,9.407322236210735,NDUFA5,5910.0,1216.0,RHOG GTPase Cycle R-HSA-9013408,Reactome
