Feature
EXP_ALYREF (10189)
EXP_PHC2 (1912)
EXP_DHX36 (170506)
EXP_TNNC2 (7125)
EXP_FAM98A (25940)
EXP_PIGY (84992)
EXP_SPOCD1 (90853)
EXP_WHR1 (8859)
EXP_MRPS2 (51116)
EXP_CTHRC1 (115908)
EXP_TMOD1 (7111)
EXP_TMC5 (79838)
EXP_EDEM2 (55741)
EXP_SPC24 (147841)
EXP_KRTCAP3 (200634)
EXP_VPS51 (738)
EXP_KDM1A (23028)
EXP_CCDC192 (728586)
EXP_NAA16 (79612)
EXP_RGS9BP (388531)
EXP_IFT70B (150737)
EXP_RFX2 (5990)
EXP_ANO9 (338440)
EXP_ATP6V1F (9296)
EXP_C2orf81 (388963)
EXP_PRDM15 (63977)
EXP_ARMC2 (84071)
EXP_TMEM25 (84866)
EXP_CNFN (84518)
EXP_RPS27 (6232)
EXP_CDRT4 (284040)
EXP_CHSY1 (22856)
EXP_TMEM68 (137695)
EXP_PHF8 (23133)
EXP_MCTS2 (100101490)
EXP_ZNF362 (149076)
EXP_THAP10 (56906)
EXP_TBRG1 (84897)
EXP_ZNF142 (7701)
EXP_RPF1 (80135)
EXP_CENPM (79019)
EXP_PIGS (94005)
EXP_RRBP1 (6238)
EXP_FRAS1 (80144)
EXP_TSSK4 (283629)
EXP_ICAM2 (3384)
EXP_TIMM17B (10245)
EXP_ZBTB6 (10773)
EXP_TOP2B (7155)
EXP_MAGEA4 (4103)
EXP_RALGPS2 (55103)
EXP_CARD19 (84270)
EXP_EDEM3 (80267)
EXP_MRPL51 (51258)
EXP_ZNF565 (147929)
EXP_DPCD (25911)
EXP_PGBD4 (161779)
EXP_NPM1 (4869)
EXP_SPATA33 (124045)
EXP_ICAM5 (7087)
EXP_C5AR1 (728)
EXP_TTC12 (54970)
EXP_PSTPIP2 (9050)
EXP_AGR2 (10551)
EXP_ESCO1 (114799)
EXP_HERPUD2 (64224)
EXP_GNG10 (2790)
EXP_SUSD1 (64420)
EXP_COTL1 (23406)
EXP_ATF7IP2 (80063)
EXP_CCDC122 (160857)
EXP_CFAP300 (85016)
EXP_RRAD (6236)
EXP_NFATC4 (4776)
EXP_NSG1 (27065)
EXP_RTP4 (64108)
EXP_PYROXD2 (84795)
EXP_RBBP6 (5930)
EXP_ACADSB (36)
EXP_ZNF491 (126069)
EXP_HSD17B13 (345275)
EXP_CEACAM6 (4680)
EXP_PDE4DIP (9659)
EXP_ZNF385C (201181)
EXP_SLC26A11 (284129)
EXP_ATP5ME (521)
EXP_SESN1 (27244)
EXP_ACTR3B (57180)
EXP_TMEM17 (200728)
EXP_SH3PXD2A (9644)
EXP_TMEM33 (55161)
EXP_C6orf141 (135398)
EXP_KCNK5 (8645)
EXP_CDAN1 (146059)
EXP_ZNF706 (51123)
EXP_DHX30 (22907)
EXP_CTSE (1510)
EXP_RTCA (8634)
EXP_USP48 (84196)
EXP_TCIRG1 (10312)
EXP_SLC19A1 (6573)
EXP_ZNF233 (353355)
EXP_SIN3B (23309)
EXP_ERP44 (23071)
EXP_AKT1S1 (84335)
EXP_GPRASP2 (114928)
EXP_SH2B3 (10019)
EXP_HDAC3 (8841)
EXP_BRIX1 (55299)
EXP_PUS3 (83480)
EXP_TMPRSS5 (80975)
EXP_ZSWIM9 (374920)
EXP_BCL6 (604)
EXP_RP9 (6100)
EXP_WDR37 (22884)
EXP_PSMB10 (5699)
EXP_ETHE1 (23474)
EXP_MYO1E (4643)
EXP_ZNF768 (79724)
EXP_RNPS1 (10921)
EXP_RGS14 (10636)
EXP_RARG (5916)
EXP_HOXA6 (3203)
EXP_DNAJC11 (55735)
EXP_CERK (64781)
EXP_DNASE1 (1773)
EXP_ZNF282 (8427)
EXP_HMSD (284293)
EXP_DCTN6 (10671)
EXP_ZBTB39 (9880)
EXP_ZFYVE27 (118813)
EXP_ANKRD22 (118932)
EXP_TRNAU1AP (54952)
EXP_INPP5K (51763)
EXP_SLC7A8 (23428)
EXP_PACSIN3 (29763)
EXP_SMIM3 (85027)
EXP_PCOLCE2 (26577)
EXP_CD40 (958)
EXP_TBC1D16 (125058)
EXP_AVL9 (23080)
EXP_USF2 (7392)
EXP_DNAL4 (10126)
EXP_SELENON (57190)
EXP_RPL4 (6124)
EXP_WDR7 (23335)
EXP_UBA7 (7318)
EXP_DENND6B (414918)
EXP_CRPPA (729920)
EXP_EDA (1896)
EXP_RABGEF1 (27342)
EXP_CLHC1 (130162)
EXP_RTL5 (340526)
EXP_LDLRAP1 (26119)
EXP_RGPD5 (84220)
EXP_MMP17 (4326)
EXP_SFTPD (6441)
EXP_MTG1 (92170)
EXP_MFSD6 (54842)
EXP_ITGA7 (3679)
EXP_ELP5 (23587)
EXP_GSTK1 (373156)
EXP_SAA2 (6289)
EXP_GALK1 (2584)
EXP_LOX (4015)
EXP_MCF2L2 (23101)
EXP_PIK3CA (5290)
EXP_KIRREL1 (55243)
EXP_MAP4K5 (11183)
EXP_ABHD2 (11057)
EXP_MRPS33 (51650)
EXP_KLK1 (3816)
EXP_RSAD2 (91543)
EXP_FAM234B (57613)
EXP_FANCG (2189)
EXP_MTSS2 (92154)
EXP_SLC12A6 (9990)
EXP_ARHGEF10L (55160)
EXP_DNM1L (10059)
EXP_PPHLN1 (51535)
EXP_NAPRT (93100)
EXP_SSH1 (54434)
EXP_ZNF250 (58500)
EXP_MYSM1 (114803)
EXP_DLG2 (1740)
EXP_ZNF407 (55628)
EXP_C2CD2 (25966)
EXP_SUB1 (10923)
EXP_ST7L (54879)
EXP_DBI (1622)
EXP_CRTC2 (200186)
EXP_FCER1G (2207)
EXP_CHMP6 (79643)
EXP_TXNDC11 (51061)
EXP_MAP3K5 (4217)
EXP_RCOR2 (283248)
EXP_TMCO6 (55374)
EXP_MLLT3 (4300)
EXP_GINM1 (116254)
EXP_TOX2 (84969)
EXP_TMEM125 (128218)
EXP_TRPV4 (59341)
EXP_GGN (199720)
EXP_ZNF684 (127396)
EXP_POLR1B (84172)
EXP_DUSP18 (150290)
EXP_GTF2F1 (2962)
EXP_PLA2G12A (81579)
EXP_FAM200C (63920)
EXP_WDR45 (11152)
EXP_KIF21A (55605)
EXP_TNS1 (7145)
EXP_AAMDC (28971)
EXP_MX2 (4600)
EXP_LYPLA1 (10434)
EXP_DDX51 (317781)
EXP_DGCR6 (8214)
EXP_PRR5 (55615)
EXP_SNAP23 (8773)
EXP_TGDS (23483)
EXP_UNC13D (201294)
EXP_SEC63 (11231)
EXP_POLN (353497)
EXP_BLOC1S5 (63915)
EXP_IGFBP2 (3485)
EXP_EIF2D (1939)
EXP_IRF1 (3659)
EXP_EIF1AX (1964)
EXP_CRYL1 (51084)
EXP_IRAK1 (3654)
EXP_TTC9 (23508)
EXP_RPL3 (6122)
EXP_DDX6 (1656)
EXP_ANAPC5 (51433)
EXP_LRRC8E (80131)
EXP_OSTM1 (28962)
EXP_SIGLEC16 (400709)
EXP_ISCU (23479)
EXP_EIF4ENIF1 (56478)
EXP_COA6 (388753)
EXP_SORBS2 (8470)
EXP_FIBP (9158)
EXP_GPNMB (10457)
EXP_ZDHHC23 (254887)
EXP_LENG8 (114823)
EXP_OTUB2 (78990)
