Gene,GeneID
MYBPC2,1690
NOX4,1691
ACOX3,1692
MTMR2,1693
PPP1R15A,1694
HSD17B14,1695
TRIP6,1696
ACHE,1697
FTL,1698
SRRT,1699
BAX,1700
NLK,1701
PIGS,1702
ADAMTS2,1703
TMPRSS11E,1704
ATXN7L3,1705
PGS1,1706
PSMC5,1707
UIMC1,1708
CETP,1709
MMP2,1710
MT3,1711
LPCAT2,1712
GNAO1,1713
OGFOD1,1714
SH3BP2,1715
NOP14,1716
ADD1,1717
L2HGDH,1718
TXNDC16,1719
RTRAF,1720
NID2,1721
GMCL1,1722
SF3B2,1723
KLHL42,1724
GNAS,1725
DNM1L,1726
PTHLH,1727
PHACTR3,1728
ERGIC2,1729
TFAP2C,1730
AURKA,1731
CASS4,1732
PIR,1733
AAMDC,1734
RFX2,1735
METTL2A,1736
SULT2B1,1737
ALG6,1738
CNOT3,1739
GP6,1740
PTPN4,1741
DDX18,1742
KHSRP,1743
GNA11,1744
ASAP3,1745
EDEM2,1746
DNMT3B,1747
REM1,1748
TPX2,1749
PDRG1,1750
EPB41L1,1751
SLC15A1,1752
DOCK9,1753
ANKRD10,1754
TGDS,1755
DOCK3,1756
C3orf18,1757
COQ9,1758
TMEM40,1759
KIF9,1760
ARHGAP28,1761
CRLS1,1762
PPP1R13B,1763
ATRN,1764
SMOX,1765
SIGLEC1,1766
FKBP1A,1767
NSFL1C,1768
SLC4A11,1769
DNAAF9,1770
ZNF343,1771
EBF4,1772
CPXM1,1773
MAVS,1774
LZTS3,1775
F11,1776
XRN2,1777
KIZ,1778
DYNLL1,1779
TESC,1780
SNX5,1781
RPL6,1782
SIRPG,1783
MAPKAPK5,1784
P2RX7,1785
ESF1,1786
RBBP9,1787
ANAPC5,1788
SLC23A2,1789
SLC8B1,1790
TMEM230,1791
DZANK1,1792
KDM2B,1793
CFAP61,1794
LHX5,1795
TASP1,1796
OAS1,1797
GCN1,1798
RPLP0,1799
PXN,1800
SIRT4,1801
RPH3A,1802
KIF16B,1803
TRMT6,1804
CHGB,1805
PEBP1,1806
TBX5,1807
BRAP,1808
ERP29,1809
NOS1,1810
FUS,1811
IGBP1,1812
FXYD5,1813
ZNF302,1814
GRAMD1A,1815
FXYD3,1816
HEPH,1817
CDIP1,1818
CMTM1,1819
KCNH4,1820
GANAB,1821
GMIP,1822
RBM41,1823
BIRC5,1824
LAG3,1825
MLF2,1826
OTUB2,1827
DDX24,1828
ZBTB25,1829
NECAP1,1830
ARHGAP4,1831
ANKRD24,1832
DHX32,1833
RCOR1,1834
GPATCH2L,1835
LTBP4,1836
BLVRB,1837
SLC9A1,1838
SPTLC1,1839
PAPOLA,1840
CCNK,1841
PCBP4,1842
RGS1,1843
YPEL3,1844
MRPS33,1845
NDUFB2,1846
NUDC,1847
MAEA,1848
ICAM1,1849
STRN4,1850
IRAK3,1851
LYZ,1852
SI,1853
MUL1,1854
TFAP4,1855
PDCD7,1856
SPG21,1857
FETUB,1858
DNAJB11,1859
P3H2,1860
THPO,1861
CHRD,1862
FLT3LG,1863
RAB11FIP3,1864
GNPTG,1865
ZNF268,1866
GOLGA3,1867
PABPC4,1868
CD209,1869
CERS4,1870
MCOLN1,1871
USP48,1872
EFNB1,1873
PDPR,1874
AARS1,1875
GLG1,1876
KIF4A,1877
TNRC6A,1878
PLEKHG2,1879
DLL3,1880
NAT14,1881
PITPNM2,1882
EXOC1,1883
RBM27,1884
POU4F3,1885
OSBPL8,1886
DTX2,1887
NLRC4,1888
PUS7,1889
LAMB4,1890
NRCAM,1891
LAMB1,1892
SLC26A4,1893
SLC26A3,1894
DLD,1895
WDR7,1896
TXNL1,1897
IL5RA,1898
ABCC6,1899
CMTM6,1900
ITGA6,1901
RAPGEF4,1902
MAP3K20,1903
SMPX,1904
FH,1905
SEL1L3,1906
TF,1907
CDV3,1908
MYO15A,1909
ALKBH5,1910
APOH,1911
NLRP1,1912
PITPNM3,1913
SPAG7,1914
ORC6,1915
ZFHX4,1916
SLC17A6,1917
CPA1,1918
ZC3HC1,1919
ESR1,1920
RGS17,1921
ANGPT2,1922
TMEM101,1923
CD200,1924
CCDC80,1925
CMA1,1926
PSME1,1927
PPP2R3C,1928
HAUS4,1929
JPH4,1930
MYH7,1931
CEBPE,1932
SLC7A8,1933
OSGEP,1934
SLC22A17,1935
RNF31,1936
SCFD1,1937
G2E3,1938
HECTD1,1939
HNRNPC,1940
RPGRIP1,1941
SUPT16H,1942
TOX4,1943
GEMIN2,1944
TGM1,1945
TINF2,1946
DAZL,1947
SEMA6A,1948
TRPM7,1949
TYRO3,1950
WDR76,1951
CAPN3,1952
SNAP23,1953
TBX15,1954
PHGDH,1955
COL9A3,1956
EZR,1957
MYL6,1958
AGO1,1959
TEKT2,1960
CLSPN,1961
RFFL,1962
UNC13D,1963
MFSD11,1964
DPYSL2,1965
TGFB2,1966
GPATCH2,1967
NUP50,1968
CDC45,1969
COMT,1970
ADA2,1971
ECHDC1,1972
LRRFIP2,1973
SEC22C,1974
XYLB,1975
HDAC6,1976
OR1I1,1977
GABRP,1978
KRT31,1979
CDC6,1980
UPRT,1981
CDC23,1982
AAAS,1983
CBX5,1984
FMO2,1985
SUCO,1986
MSH2,1987
MAP3K1,1988
DHPS,1989
HOOK2,1990
NXPE1,1991
ARCN1,1992
EPB41L4B,1993
TMEM38B,1994
PSMD5,1995
PTGS1,1996
NUP188,1997
CRAT,1998
SH2D3C,1999
NANS,2000
TBC1D2,2001
WHRN,2002
PDE6C,2003
CWF19L1,2004
SEMA4G,2005
BTAF1,2006
IKZF5,2007
BLNK,2008
TLL2,2009
CYP26A1,2010
TDRD1,2011
SORBS1,2012
CRTAC1,2013
BAMBI,2014
IL11,2015
MYO3A,2016
WAC,2017
CREM,2018
NUBP2,2019
TPSD1,2020
SMIM24,2021
HIVEP1,2022
TREM2,2023
KCNK16,2024
CRISP3,2025
FKBP5,2026
SRPK1,2027
BRPF3,2028
MRPS18A,2029
PGC,2030
TMEM14A,2031
EFHC1,2032
NCR2,2033
HSP90AB1,2034
CDC5L,2035
ITPR3,2036
ZNF184,2037
DSP,2038
SIRT1,2039
HNRNPH3,2040
IFT74,2041
JAK2,2042
IL12RB1,2043
ABL1,2044
ACOT7,2045
SH3GLB1,2046
CDC7,2047
SYDE2,2048
PCSK5,2049
SCD,2050
TMED1,2051
ABLIM1,2052
ERMP1,2053
RAB18,2054
NRP1,2055
PRTFDC1,2056
PALMD,2057
TSPAN15,2058
MACROH2A2,2059
WASHC2A,2060
MAST3,2061
MZF1,2062
OCEL1,2063
MYO9B,2064
KCNK6,2065
CATSPERG,2066
PSMD8,2067
FBXL19,2068
STX1B,2069
HSD3B7,2070
SETD1A,2071
BCL7C,2072
MAGEB2,2073
EFNA2,2074
CIRBP,2075
ATP5F1D,2076
CBARP,2077
PCDH11Y,2078
IGFALS,2079
HNRNPM,2080
MARCHF2,2081
NDUFB7,2082
TECR,2083
TIMM13,2084
CDC34,2085
MTAP,2086
MISP,2087
CEP170B,2088
POLR2E,2089
POLRMT,2090
HCN2,2091
CDHR5,2092
IZUMO4,2093
RASSF7,2094
GADD45B,2095
PALM,2096
MADCAM1,2097
MKNK2,2098
ARVCF,2099
TRMT2A,2100
RANBP1,2101
ZDHHC8,2102
KLHL22,2103
MED15,2104
SERPIND1,2105
SNAP29,2106
CRKL,2107
LZTR1,2108
MMP11,2109
CECR2,2110
SMARCB1,2111
P2RX6,2112
DERL3,2113
SLC7A4,2114
BCL2L13,2115
DDTL,2116
DDT,2117
GSTT2,2118
OSM,2119
CABIN1,2120
TBC1D10A,2121
SUSD2,2122
SF3A1,2123
GGT5,2124
RNF215,2125
SEC14L2,2126
SEC14L3,2127
SPECC1L,2128
PPIL2,2129
UPB1,2130
YPEL1,2131
SNRPD3,2132
PES1,2133
MAPK1,2134
GGT1,2135
PRODH,2136
PPM1F,2137
SLC35E4,2138
TOP3B,2139
CRYBB3,2140
CYTH4,2141
ESS2,2142
MFNG,2143
CARD10,2144
SLC25A1,2145
GRK3,2146
PLA2G3,2147
LGALS2,2148
GGA1,2149
HIRA,2150
SH3BP1,2151
SEZ6L,2152
LGALS1,2153
HPS4,2154
PIK3IP1,2155
SRRD,2156
PATZ1,2157
TRIOBP,2158
TFIP11,2159
GCAT,2160
GGTLC2,2161
CRYBB1,2162
ANKRD54,2163
EIF3L,2164
SNU13,2165
MICALL1,2166
POLR2F,2167
SOX10,2168
CCDC134,2169
DEPDC5,2170
PICK1,2171
TTC28,2172
SLC16A8,2173
CENPM,2174
SEPTIN3,2175
SLC5A1,2176
SLC5A4,2177
KDELR3,2178
CYP2D6,2179
DDX17,2180
DMC1,2181
TCF20,2182
HSCB,2183
CBY1,2184
TOMM22,2185
RSPH14,2186
XBP1,2187
RTCB,2188
JOSD1,2189
FBXO7,2190
GTPBP1,2191
POLDIP3,2192
RAB36,2193
TIMP3,2194
PPP6R2,2195
SBF1,2196
SUN2,2197
CYB5R3,2198
DNAL4,2199
C22orf31,2200
MIOX,2201
LMF2,2202
RHBDD3,2203
PACSIN2,2204
TTLL1,2205
RASL10A,2206
AP1B1,2207
HMGXB4,2208
TOM1,2209
NEFH,2210
CHKB,2211
BIK,2212
HMOX1,2213
MCAT,2214
THOC5,2215
MCM5,2216
APOBEC3H,2217
ARSA,2218
TSPO,2219
RASD2,2220
TTLL12,2221
CBX7,2222
PDGFB,2223
ACR,2224
CABP7,2225
RPL3,2226
ZMAT5,2227
RBFOX2,2228
SYNGR1,2229
TAB1,2230
ASCC2,2231
MTMR3,2232
MIEF1,2233
APOL4,2234
PNPLA5,2235
APOL1,2236
PNPLA3,2237
MYH9,2238
CACNA1I,2239
SAMM50,2240
TXN2,2241
FOXRED2,2242
GRAP2,2243
EIF3D,2244
TNRC6B,2245
SGSM3,2246
IFT27,2247
PVALB,2248
KIAA0930,2249
NCF4,2250
CSF2RB,2251
SLC25A17,2252
UPK3A,2253
FAM118A,2254
KCTD17,2255
ST13,2256
IL2RB,2257
RBX1,2258
EP300,2259
L3MBTL2,2260
CHADL,2261
RANGAP1,2262
ZC3H7B,2263
PHF5A,2264
ACO2,2265
POLR3H,2266
TRMU,2267
PMM1,2268
DESI1,2269
CERK,2270
BRD1,2271
ZBED4,2272
MLC1,2273
HDAC10,2274
KCNK10,2275
ABHD4,2276
KHNYN,2277
FKBP3,2278
SDR39U1,2279
CTSG,2280
GZMH,2281
GZMB,2282
RBM23,2283
PRMT5,2284
COCH,2285
AP4S1,2286
POLE2,2287
VCPKMT,2288
SOS2,2289
CDKL1,2290
NIN,2291
PYGL,2292
TRIM9,2293
PSMC6,2294
GNPNAT1,2295
DDHD1,2296
CDKN3,2297
CNIH1,2298
CGRRF1,2299
ATP6V1D,2300
CCDC198,2301
PLEK2,2302
PIGH,2303
PSMA3,2304
VTI1B,2305
TIMM9,2306
GSTZ1,2307
KIAA0586,2308
TMED8,2309
SAMD15,2310
AHSA1,2311
DAAM1,2312
ISM2,2313
SPTLC2,2314
RIN3,2315
LGMN,2316
ALKBH1,2317
SNW1,2318
CHGA,2319
ITPK1,2320
DHRS7,2321
PPM1A,2322
SIX4,2323
GALNT16,2324
ASB2,2325
CEP128,2326
ERH,2327
HIF1A,2328
SUSD6,2329
SRSF5,2330
SLC10A1,2331
EIF5,2332
SERPINA4,2333
SLC8A3,2334
DICER1,2335
ZFYVE21,2336
MTHFD1,2337
TCL1A,2338
ZC3H14,2339
TELO2,2340
PCNX1,2341
BDKRB1,2342
GSKIP,2343
VRK1,2344
PSMC1,2345
PAPLN,2346
RPS6KA5,2347
PPP4R3A,2348
C14orf93,2349
PSMB5,2350
YY1,2351
ACIN1,2352
CCNB1IP1,2353
TRIP11,2354
APEX1,2355
PABPN1,2356
EFS,2357
ARHGAP5,2358
CINP,2359
DHRS2,2360
SRP54,2361
CPNE6,2362
CHD8,2363
PCK2,2364
PRORP,2365
DCAF11,2366
PSMA6,2367
NFKBIA,2368
EMC9,2369
PSME2,2370
BRMS1L,2371
REC8,2372
TM9SF1,2373
SEC23A,2374
GMPR2,2375
PNN,2376
RABGGTA,2377
NFATC4,2378
PLTP,2379
PCIF1,2380
GSS,2381
MMP9,2382
VSX1,2383
TRPC4AP,2384
PYGB,2385
ABHD12,2386
PROCR,2387
GINS1,2388
NINL,2389
CD40,2390
UQCC1,2391
ZMYND8,2392
SGK2,2393
IFT52,2394
MYBL2,2395
R3HDML,2396
HNF4A,2397
NDRG3,2398
SLA2,2399
RAB5IF,2400
NFATC2,2401
RIMS4,2402
PABPC1L,2403
STK4,2404
SALL4,2405
ADNP,2406
PFDN4,2407
DOK5,2408
CSTF1,2409
BMP7,2410
RAE1,2411
TPD52L2,2412
DNAJC5,2413
NELFCD,2414
CTSZ,2415
PRPF6,2416
TUBB1,2417
PRELID3B,2418
HRH3,2419
MTG2,2420
PSMA7,2421
SLCO4A1,2422
NTSR1,2423
MRGBP,2424
TCFL5,2425
DIDO1,2426
GID8,2427
SLC17A9,2428
BIRC7,2429
NKAIN4,2430
ARFGAP1,2431
AVP,2432
COL20A1,2433
CHRNA4,2434
EEF1A2,2435
PTK6,2436
GMEB2,2437
ADISSP,2438
SPEF1,2439
CDC25B,2440
ISM1,2441
RNF24,2442
ARFRP1,2443
NDUFAF5,2444
SEL1L2,2445
TRIB3,2446
RASSF2,2447
CSNK2A1,2448
SLC52A3,2449
ANGPT4,2450
RSPO4,2451
CDS2,2452
PROKR2,2453
HM13,2454
SNPH,2455
MYLK2,2456
SIRPB1,2457
SEC23B,2458
FERMT1,2459
HAO1,2460
PDYN,2461
CCM2L,2462
PLCB4,2463
MYL9,2464
HCK,2465
TM9SF4,2466
TLDC2,2467
CRNKL1,2468
POFUT1,2469
SAMHD1,2470
PAK5,2471
KIF3B,2472
MROH8,2473
NOP56,2474
MANBAL,2475
IDH3B,2476
MAPRE1,2477
JAG1,2478
CDK5RAP1,2479
SNTA1,2480
OXT,2481
TTI1,2482
E2F1,2483
RPRD1B,2484
PXMP4,2485
CHMP4B,2486
BPI,2487
CST9L,2488
SLC32A1,2489
CST3,2490
ASIP,2491
CST4,2492
ACTR5,2493
WFDC2,2494
AHCY,2495
PPP1R16B,2496
FAM83D,2497
EPPIN,2498
DHX35,2499
DNTTIP1,2500
MAP1LC3A,2501
SYNDIG1,2502
PIGU,2503
TNNC2,2504
ACOT8,2505
APMAP,2506
CELF4,2507
ZNF516,2508
CDH20,2509
ADNP2,2510
RBFA,2511
USP14,2512
VAPA,2513
METTL4,2514
LPIN2,2515
SMCHD1,2516
MYOM1,2517
MYL12A,2518
CEP76,2519
ST8SIA5,2520
CEP192,2521
RNMT,2522
SMAD7,2523
LIPG,2524
LAMA1,2525
RNF125,2526
ANKRD12,2527
NOL4,2528
POLI,2529
MIB1,2530
RBBP8,2531
RIOK3,2532
CSTF2,2533
MXRA5,2534
VSIG1,2535
PSMD10,2536
ATG4A,2537
STS,2538
TBL1X,2539
GPR143,2540
PGRMC1,2541
POLA1,2542
MID1,2543
NKAP,2544
RHOXF1,2545
NXT2,2546
GUCY2F,2547
ATP1B4,2548
MCTS2,2549
ALG13,2550
PRPS2,2551
TLR8,2552
MOSPD1,2553
AMMECR1,2554
CHRDL1,2555
WDR13,2556
SUV39H1,2557
PAGE4,2558
SRPX,2559
GLRA2,2560
XIAP,2561
STAG2,2562
ATP11C,2563
MCF2,2564
F9,2565
ABCD1,2566
CCDC22,2567
CACNA1F,2568
SYP,2569
PLP2,2570
BMX,2571
LUZP4,2572
PLS3,2573
NAA10,2574
RENBP,2575
ELF4,2576
SMARCA1,2577
MTMR8,2578
ASB9,2579
ZC3H12B,2580
RBBP7,2581
PPP1R2C,2582
KCND1,2583
OPN1LW,2584
SLC25A14,2585
FMR1,2586
PIM2,2587
SCML2,2588
SLC35A2,2589
PQBP1,2590
RS1,2591
PCSK1N,2592
EMD,2593
TAFAZZIN,2594
RAB40AL,2595
PGK1,2596
GATA1,2597
MAGT1,2598
SMS,2599
PHEX,2600
UBL4A,2601
CD99L2,2602
EEA1,2603
GPR50,2604
RP2,2605
JADE3,2606
CDK16,2607
USP11,2608
PCYT1B,2609
BRS3,2610
HTATSF1,2611
VGLL1,2612
CD40LG,2613
TIMP1,2614
KLHL4,2615
GABRE,2616
PCDH11X,2617
FGD1,2618
PIN4,2619
PORCN,2620
ITIH6,2621
MAGED2,2622
RBM3,2623
KLF8,2624
SRPX2,2625
SYTL4,2626
ZDHHC15,2627
CENPI,2628
DRP2,2629
TAF7L,2630
PBDC1,2631
GLA,2632
ARMCX3,2633
BEX4,2634
RUBCNL,2635
NALCN,2636
FGF14,2637
HTR2A,2638
NDFIP2,2639
TNFSF13B,2640
FNDC3A,2641
MLNR,2642
CDADC1,2643
CAB39L,2644
KLF5,2645
STK24,2646
ACP5,2647
DNAJC3,2648
UGGT2,2649
ARHGEF7,2650
FGF9,2651
SGCG,2652
PARP4,2653
SUPT20H,2654
MRPS31,2655
SLC25A15,2656
KPNA3,2657
FLT1,2658
RGCC,2659
VWA8,2660
DGKH,2661
KATNAL1,2662
INTS6,2663
ACOD1,2664
DHRS12,2665
MEDAG,2666
TSC22D1,2667
CLN5,2668
OLFM4,2669
MSLN,2670
MGRN1,2671
ZNF629,2672
TRADD,2673
HSF4,2674
CORO1A,2675
MAPK3,2676
GDPD3,2677
ELMO3,2678
MT4,2679
PHKB,2680
LYRM1,2681
NUTF2,2682
NUP93,2683
CENPT,2684
TSNAXIP1,2685
NFAT5,2686
LONP2,2687
N4BP1,2688
CBLN1,2689
ARL2BP,2690
PLLP,2691
ZNF423,2692
CCL22,2693
DHODH,2694
CCL17,2695
CTCF,2696
ACD,2697
POLR2C,2698
PARD6A,2699
ZNF821,2700
MMP15,2701
USB1,2702
CYB5B,2703
CFAP263,2704
PRSS54,2705
NME3,2706
NDRG4,2707
PSMD7,2708
SETD6,2709
SLC38A7,2710
VAC14,2711
HAS3,2712
TANGO6,2713
COG4,2714
SMPD3,2715
SLC7A6OS,2716
SLC7A6,2717
PLA2G15,2718
ESRP2,2719
FA2H,2720
WDR59,2721
MON1B,2722
CMC2,2723
AXIN1,2724
HCFC1R1,2725
NPRL3,2726
MLYCD,2727
MPG,2728
NECAB2,2729
HSDL1,2730
TAF1C,2731
NAGPA,2732
WFDC1,2733
SEC14L5,2734
COTL1,2735
USP10,2736
CRISPLD2,2737
TSC2,2738
ZNF500,2739
NME4,2740
ABCC1,2741
NOMO3,2742
LMF1,2743
FOXF1,2744
CIAO3,2745
MTHFSD,2746
CLCN7,2747
HAGHL,2748
ANTKMT,2749
SLC7A5,2750
METRN,2751
FBXO31,2752
STUB1,2753
RHBDL1,2754
NUBP1,2755
UBE2I,2756
ZP2,2757
MEFV,2758
CRYM,2759
EEF2K,2760
CAPN15,2761
PIEZO1,2762
GSPT1,2763
ZNF174,2764
CLUAP1,2765
UBFD1,2766
PRSS33,2767
EARS2,2768
ELOB,2769
GGA2,2770
AQP8,2771
CPPED1,2772
USP31,2773
HMOX2,2774
DNAJA3,2775
BFAR,2776
SALL1,2777
TOX3,2778
RBL2,2779
QPRT,2780
XYLT1,2781
PYCARD,2782
RPGRIP1L,2783
MAZ,2784
STX4,2785
CDIPT,2786
BCKDK,2787
KAT8,2788
NOMO1,2789
IL21R,2790
SYT17,2791
TMC5,2792
CCP110,2793
VPS35L,2794
SLC6A2,2795
RNF40,2796
KNOP1,2797
AQP9,2798
AAGAB,2799
IQCH,2800
LACTB,2801
CORO2B,2802
CSK,2803
HERC1,2804
TRIP4,2805
MTFMT,2806
RASL12,2807
AP3B2,2808
ACSBG1,2809
IGDCC4,2810
RAB11A,2811
CTSH,2812
TTC23,2813
CD276,2814
FAH,2815
CEMIP,2816
RPAP1,2817
HOMER2,2818
EHD4,2819
TMEM87A,2820
ZNF106,2821
CEP152,2822
ATP8B4,2823
OCA2,2824
DTWD1,2825
TGM5,2826
ENTREP2,2827
GABPB1,2828
TJP1,2829
BMF,2830
DMXL2,2831
SCG3,2832
DNAJC17,2833
EIF3J,2834
SPG11,2835
RHOV,2836
VPS18,2837
OIP5,2838
SLC30A4,2839
BLOC1S6,2840
MYEF2,2841
SGK3,2842
PDGFRL,2843
CSPP1,2844
ZDHHC2,2845
BRF2,2846
TRIM35,2847
ZFAND1,2848
RP1,2849
CA2,2850
FZD3,2851
INTS9,2852
RIPK2,2853
EYA1,2854
NBN,2855
TRPA1,2856
CPQ,2857
DECR1,2858
CALB1,2859
BPNT2,2860
SFRP1,2861
LAPTM4B,2862
UBE2W,2863
POP1,2864
NIPAL2,2865
IKBKB,2866
PLAT,2867
JPH1,2868
DKK4,2869
STK3,2870
GDAP1,2871
RAB2A,2872
EIF3E,2873
EMC2,2874
ESRP1,2875
CCN4,2876
NDRG1,2877
ZC2HC1A,2878
IL7,2879
STMN2,2880
ARMC1,2881
TRPS1,2882
SPAG1,2883
CHRAC1,2884
NCALD,2885
SNX16,2886
GML,2887
UBR5,2888
GSDMD,2889
GFUS,2890
PYCR3,2891
EEF1D,2892
ANXA13,2893
SQLE,2894
SH2D4A,2895
INTS10,2896
ERI1,2897
SLC39A14,2898
MTMR9,2899
LEPROTL1,2900
DCTN6,2901
R3HCC1,2902
GSR,2903
TNFRSF10A,2904
UBXN8,2905
PPP2CB,2906
ERICH1,2907
NEFM,2908
TUSC3,2909
ARHGEF10,2910
KLHDC4,2911
MCM4,2912
ADAM2,2913
KCTD9,2914
FGL1,2915
ASAH1,2916
BNIP3L,2917
MAN2B1,2918
KCNN4,2919
TULP2,2920
NUCB1,2921
DHDH,2922
GYS1,2923
MAP4K1,2924
CGB2,2925
ECH1,2926
HNRNPL,2927
NFKBIB,2928
LHB,2929
CGB3,2930
TUBB4A,2931
SARS2,2932
KCNA7,2933
SNRNP70,2934
CLPTM1,2935
RELB,2936
CLASRP,2937
LIN7B,2938
PPP1R37,2939
FCGRT,2940
PIH1D1,2941
CKM,2942
ARHGEF18,2943
PPP1R13L,2944
PEX11G,2945
ERCC2,2946
DOT1L,2947
PLEKHJ1,2948
SLC17A7,2949
RNASEH2A,2950
KLC3,2951
CD37,2952
SF3A2,2953
AMH,2954
DKKL1,2955
LYL1,2956
OAZ1,2957
TRMT1,2958
STX10,2959
RETN,2960
FCER2,2961
DMPK,2962
CLEC4M,2963
RSPH6A,2964
TBC1D17,2965
IL4I1,2966
TLE6,2967
YJU2B,2968
PTOV1,2969
TLE5,2970
NOVA2,2971
SGTA,2972
LILRB1,2973
MED25,2974
LILRA1,2975
SNAPC2,2976
C19orf53,2977
TIMM44,2978
CCDC61,2979
IL27RA,2980
ASF1B,2981
TNNT1,2982
VRK3,2983
FAM32A,2984
PPP6R1,2985
C19orf44,2986
MED26,2987
OLFM2,2988
RASAL3,2989
AKAP8,2990
EPHX3,2991
ILVBL,2992
ZNF419,2993
SYDE1,2994
CASP14,2995
SLC1A6,2996
AURKC,2997
POP4,2998
CCNE1,2999
URI1,3000
PDCD5,3001
ANKRD27,3002
RPS16,3003
TIMM50,3004
FBL,3005
DYRK1B,3006
CLC,3007
CCNP,3008
GPI,3009
AKT2,3010
PLD3,3011
PRX,3012
PIAS4,3013
NUMBL,3014
EBI3,3015
YJU2,3016
SHD,3017
TBCB,3018
FSD1,3019
POLR2I,3020
OVOL3,3021
CLIP3,3022
ZFR2,3023
SLC1A5,3024
PRKD2,3025
TJP3,3026
APLP1,3027
CACTIN,3028
CCDC9,3029
HNRNPUL1,3030
FZR1,3031
BBC3,3032
TGFB1,3033
DENND3,3034
DMAC2,3035
CEACAM4,3036
PLIN3,3037
MYH14,3038
MRPL4,3039
SIGLEC8,3040
CD79A,3041
ICAM4,3042
RPS19,3043
NOP53,3044
NKG7,3045
ICAM5,3046
ETFB,3047
CD33,3048
CEACAM5,3049
CRX,3050
BABAM1,3051
TYK2,3052
SULT2A1,3053
CDC37,3054
NAPA,3055
RABAC1,3056
ATP1A3,3057
MEIS3,3058
PTPRS,3059
CNFN,3060
ZNRF4,3061
MEGF8,3062
KDELR1,3063
CYTH2,3064
GRWD1,3065
GRIN2D,3066
SYNGR4,3067
CLEC11A,3068
ODAD1,3069
CARD8,3070
LIG1,3071
SIGLEC6,3072
ZNF175,3073
PLA2G4C,3074
SIGLEC5,3075
CABP5,3076
HAS1,3077
RAB3D,3078
DBP,3079
TMEM205,3080
CAPS,3081
PLPPR2,3082
FAM83E,3083
RASIP1,3084
SPMAP2,3085
FGF21,3086
BCAT2,3087
MIER2,3088
PLEKHA4,3089
PPP2R1A,3090
TNPO2,3091
WDR83OS,3092
CACNG7,3093
GCDH,3094
LILRB5,3095
KLF1,3096
DNASE2,3097
MAST1,3098
LENG1,3099
PRPF31,3100
TFPT,3101
JAK3,3102
RPL18A,3103
SLC5A5,3104
KCNN1,3105
ARRDC2,3106
PIK3R2,3107
RAB3A,3108
PDE4C,3109
ISYNA1,3110
ELL,3111
CRTC1,3112
COMP,3113
UPK1A,3114
COPE,3115
DDX49,3116
ETV2,3117
ATP4A,3118
ARMC6,3119
TMEM147,3120
GAPDHS,3121
MAG,3122
TMEM59L,3123
HAMP,3124
USF2,3125
LSR,3126
KXD1,3127
FKBP8,3128
SUGP1,3129
HPN,3130
ZNF14,3131
SCN1B,3132
PBX4,3133
ERF,3134
GSK3A,3135
ATP13A1,3136
ZNF574,3137
GRIK5,3138
SIPA1L3,3139
ZNF85,3140
ETHE1,3141
CADM4,3142
SMG9,3143
AVL9,3144
RUNDC3B,3145
CFAP69,3146
GTPBP10,3147
RASA4,3148
CDK6,3149
PMPCB,3150
DNAJC2,3151
TFPI2,3152
BET1,3153
NAMPT,3154
POLR1F,3155
PIK3CG,3156
PON3,3157
PON2,3158
ITGB8,3159
HBP1,3160
DUS4L,3161
SP4,3162
WDR91,3163
DNAH11,3164
CBLL1,3165
DLX5,3166
MTPN,3167
STEAP1B,3168
PTN,3169
PALS2,3170
GSDME,3171
ATP6V0A4,3172
ZC3HAV1,3173
IFT56,3174
OGDH,3175
NPVF,3176
ADAP1,3177
TFEC,3178
H2AZ2,3179
CAV2,3180
CAV1,3181
MET,3182
RNF32,3183
LMBR1,3184
WNT2,3185
HOXA1,3186
DNAJB6,3187
HOXA2,3188
HOXA3,3189
LFNG,3190
HOXA5,3191
HOXA6,3192
BRAT1,3193
IQCE,3194
ANKRD7,3195
VIPR2,3196
TSPAN12,3197
SSBP1,3198
HOXA13,3199
CPED1,3200
EVX1,3201
HIBADH,3202
TAX1BP1,3203
CPVL,3204
CHN2,3205
GRB10,3206
ABHD11,3207
COBL,3208
FKBP14,3209
PLEKHA8,3210
STX1A,3211
NOD1,3212
GARS1,3213
CRHR2,3214
EPHB6,3215
MINDY4,3216
GHRHR,3217
CASP2,3218
CHCHD2,3219
CCL24,3220
HSPB1,3221
NPTX2,3222
PDAP1,3223
BUD31,3224
PTCD1,3225
CYP3A5,3226
ZKSCAN1,3227
EIF3B,3228
SNX8,3229
NUDT1,3230
PTPRZ1,3231
TAF6,3232
WASL,3233
HYAL4,3234
SPAM1,3235
AIMP2,3236
TFR2,3237
FSCN3,3238
MOSPD3,3239
PAX4,3240
PCOLCE,3241
FBXO24,3242
PPP1R17,3243
RBM28,3244
USP42,3245
IMPDH1,3246
AGFG2,3247
LSM5,3248
SERPINE1,3249
AP1S1,3250
MOGAT3,3251
C1GALT1,3252
PLOD3,3253
RPA3,3254
ZNHIT1,3255
CLDN15,3256
NOBOX,3257
GLCCI1,3258
MYL10,3259
PHF14,3260
NRF1,3261
TMEM106B,3262
EZH2,3263
CEP41,3264
ZNF862,3265
SFRP4,3266
MEST,3267
MEOX2,3268
ANKMY2,3269
ACTR3C,3270
POU6F2,3271
TSPAN13,3272
RARRES2,3273
AGR2,3274
AHR,3275
CHCHD3,3276
GIMAP2,3277
TMEM176B,3278
