Feature
CRISPR_TIMM8A (1678)
CRISPR_LMNA (4000)
CRISPR_HOXC10 (3226)
CRISPR_KANSL2 (54934)
CRISPR_BCAR1 (9564)
CRISPR_SLFNL1 (200172)
CRISPR_ARID3B (10620)
CRISPR_MARS2 (92935)
CRISPR_KRTAP10-9 (386676)
CRISPR_AP5B1 (91056)
CRISPR_TMX2 (51075)
CRISPR_MYO18A (399687)
CRISPR_APOBEC2 (10930)
CRISPR_PRRC2A (7916)
CRISPR_NDUFB5 (4711)
CRISPR_ZNF785 (146540)
CRISPR_AATF (26574)
CRISPR_IGF2BP2 (10644)
CRISPR_UQCC4 (283951)
CRISPR_IDH1 (3417)
CRISPR_ANAPC13 (25847)
CRISPR_AFDN (4301)
CRISPR_ATOSB (80256)
CRISPR_VARS2 (57176)
CRISPR_ZNF532 (55205)
CRISPR_ZNF728 (388523)
CRISPR_NDUFAF3 (25915)
CRISPR_COMMD6 (170622)
CRISPR_IL9R (3581)
CRISPR_DPH7 (92715)
CRISPR_HDDC3 (374659)
CRISPR_METTL14 (57721)
CRISPR_TWF1 (5756)
CRISPR_MCM6 (4175)
CRISPR_SEC63 (11231)
CRISPR_HOMER3 (9454)
CRISPR_GID8 (54994)
CRISPR_AP4S1 (11154)
CRISPR_C16orf92 (146378)
CRISPR_TRMT61B (55006)
CRISPR_PCYT2 (5833)
CRISPR_RAD51B (5890)
CRISPR_CD109 (135228)
CRISPR_ENKD1 (84080)
CRISPR_LYPD2 (137797)
CRISPR_DDN (23109)
CRISPR_PSTK (118672)
CRISPR_MRPL4 (51073)
CRISPR_SSR2 (6746)
CRISPR_DSTN (11034)
CRISPR_KLF1 (10661)
CRISPR_AKIRIN1 (79647)
CRISPR_ATMIN (23300)
CRISPR_RNF41 (10193)
CRISPR_MSH2 (4436)
CRISPR_PC (5091)
CRISPR_TPM2 (7169)
CRISPR_ZNF469 (84627)
CRISPR_GDPD1 (284161)
CRISPR_SIGMAR1 (10280)
CRISPR_DIMT1 (27292)
CRISPR_TMA16 (55319)
CRISPR_DHRS1 (115817)
CRISPR_UBL4B (164153)
CRISPR_SPTAN1 (6709)
CRISPR_AIMP2 (7965)
CRISPR_ZNF69 (7620)
CRISPR_UGT2B11 (10720)
CRISPR_ANHX (647589)
CRISPR_FIP1L1 (81608)
CRISPR_UGT2B15 (7366)
CRISPR_EEF2KMT (196483)
CRISPR_DTHD1 (401124)
CRISPR_SHBG (6462)
CRISPR_NUBP2 (10101)
CRISPR_SLC25A39 (51629)
CRISPR_SLC22A6 (9356)
CRISPR_ZNF284 (342909)
CRISPR_POTEC (388468)
CRISPR_IL12RB1 (3594)
CRISPR_VPS13D (55187)
CRISPR_TUBE1 (51175)
CRISPR_MGAT2 (4247)
CRISPR_ELP4 (26610)
CRISPR_TRMT61A (115708)
CRISPR_DYRK1A (1859)
CRISPR_RFK (55312)
CRISPR_PSG8 (440533)
CRISPR_SMARCAL1 (50485)
CRISPR_MRPS12 (6183)
CRISPR_SENP8 (123228)
CRISPR_CARM1 (10498)
CRISPR_POLG2 (11232)
CRISPR_MED13L (23389)
CRISPR_MAP7 (9053)
CRISPR_NDUFB9 (4715)
CRISPR_CYB5B (80777)
CRISPR_H2AC11 (8969)
CRISPR_WDR24 (84219)
CRISPR_TPPP3 (51673)
CRISPR_ATF5 (22809)
CRISPR_RAP1A (5906)
CRISPR_TAAR2 (9287)
CRISPR_KDM8 (79831)
CRISPR_UIMC1 (51720)
CRISPR_TMEM126B (55863)
CRISPR_EXTL3 (2137)
CRISPR_SMUG1 (23583)
CRISPR_GPR179 (440435)
CRISPR_SMARCA5 (8467)
CRISPR_CPT2 (1376)
CRISPR_IL11 (3589)
CRISPR_MFRP (83552)
CRISPR_CACNB1 (782)
CRISPR_FDX1 (2230)
CRISPR_CCAR1 (55749)
CRISPR_BBS1 (582)
CRISPR_MRPS22 (56945)
CRISPR_PPM1G (5496)
CRISPR_GIP (2695)
CRISPR_PCNT (5116)
CRISPR_PCSK9 (255738)
CRISPR_TTC14 (151613)
CRISPR_NFIA (4774)
CRISPR_RND1 (27289)
CRISPR_BCAP31 (10134)
CRISPR_GLI4 (2738)
CRISPR_HIKESHI (51501)
CRISPR_PPP1R14B (26472)
CRISPR_CHCHD1 (118487)
CRISPR_TCOF1 (6949)
CRISPR_SREK1IP1 (285672)
CRISPR_SLC5A5 (6528)
CRISPR_YTHDF2 (51441)
CRISPR_DPM3 (54344)
CRISPR_RANBP3 (8498)
CRISPR_FXYD1 (5348)
CRISPR_MKRN1 (23608)
CRISPR_FBLIM1 (54751)
CRISPR_MRPL57 (78988)
CRISPR_SDHD (6392)
CRISPR_C16orf74 (404550)
CRISPR_SLC3A2 (6520)
CRISPR_LTBP3 (4054)
CRISPR_ACTN1 (87)
CRISPR_UBE2O (63893)
CRISPR_STAT5A (6776)
CRISPR_CATSPER3 (347732)
CRISPR_IFI44L (10964)
CRISPR_RPL22 (6146)
CRISPR_COX6A1 (1337)
CRISPR_UCHL5 (51377)
CRISPR_LIX1L (128077)
CRISPR_ZNF780B (163131)
CRISPR_MRPL35 (51318)
CRISPR_AP1M1 (8907)
CRISPR_SPIC (121599)
CRISPR_IMMT (10989)
CRISPR_CERT1 (10087)
CRISPR_PNPT1 (87178)
CRISPR_OCIAD1 (54940)
CRISPR_NDUFS1 (4719)
CRISPR_HOXA13 (3209)
CRISPR_RER1 (11079)
CRISPR_ADCY4 (196883)
CRISPR_UNC79 (57578)
CRISPR_ASPM (259266)
CRISPR_SULT1A1 (6817)
CRISPR_PRKCA (5578)
CRISPR_HES5 (388585)
CRISPR_SPAG5 (10615)
CRISPR_SKA1 (220134)
CRISPR_MAP3K2 (10746)
CRISPR_NUDCD2 (134492)
CRISPR_TM6SF2 (53345)
CRISPR_LRRC45 (201255)
CRISPR_C9orf78 (51759)
CRISPR_ILRUN (64771)
CRISPR_DAG1 (1605)
CRISPR_PIGY (84992)
CRISPR_EIF4B (1975)
CRISPR_FOXRED2 (80020)
CRISPR_EARS2 (124454)
CRISPR_VCL (7414)
CRISPR_MEF2D (4209)
CRISPR_ACIN1 (22985)
CRISPR_ZNF10 (7556)
CRISPR_UBQLN1 (29979)
CRISPR_FAM83H (286077)
CRISPR_AURKAIP1 (54998)
CRISPR_WAC (51322)
CRISPR_POLR1D (51082)
CRISPR_BRI3 (25798)
CRISPR_MOCS2 (4338)
CRISPR_MYO1H (283446)
CRISPR_ARL4D (379)
CRISPR_ZDHHC22 (283576)
CRISPR_RNASE13 (440163)
CRISPR_H3C10 (8357)
CRISPR_CASTOR1 (652968)
CRISPR_NDUFB3 (4709)
CRISPR_NDUFA3 (4696)
CRISPR_C1D (10438)
